latitude,elevation,name,url,photo,hasMap,longitude
47° 34′ 20″ N,1618,Natterwand,https://de.wikipedia.org/wiki/Natterwand,https://de.wikipedia.org/wiki/Datei:Blauberge_SW.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Natterwand&language=de&params=47.572222222222_N_11.749444444444_E_dim:5000_region:AT-7_type:mountain(1618)&title=Natterwand,11° 44′ 58″ O
47° 3′ 35″ N,3144,Napfspitze (Zillertaler Hauptkamm),https://de.wikipedia.org/wiki/Napfspitze_(Zillertaler_Hauptkamm),https://de.wikipedia.org/wiki/Datei:NapfspitzeAhrntalFromSW.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Napfspitze_(Zillertaler_Hauptkamm)&language=de&params=47.059722222222_N_12.039722222222_E_dim:5000_region:IT-BZ/AT-7_type:mountain(3144)&title=Napfspitze,12° 2′ 23″ O
47° 19′ 24″ N,2553,Namloser Wetterspitze,https://de.wikipedia.org/wiki/Namloser_Wetterspitze,https://de.wikipedia.org/wiki/Datei:Namloser_Wetterspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Namloser_Wetterspitze&language=de&params=47.323333333333_N_10.641666666667_E_dim:5000_region:AT-7_type:mountain(2553),10° 38′ 30″ O
47° 16′ 0″ N,2431,Muttekopf (Peischelgruppe),https://de.wikipedia.org/wiki/Muttekopf_(Peischelgruppe),https://de.wikipedia.org/wiki/Datei:Muttekopf_Wildmahdspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Muttekopf_(Peischelgruppe)&language=de&params=47.266666666667_N_10.3_E_dim:5000_region:AT-7_type:mountain(2431)&title=Muttekopf,10° 18′ 0″ O
47° 16′ 3″ N,2774,Muttekopf (Parzinn),https://de.wikipedia.org/wiki/Muttekopf_(Parzinn),https://de.wikipedia.org/wiki/Datei:Imster_Muttekopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Muttekopf_(Parzinn)&language=de&params=47.2676_N_10.651683_E_dim:5000_region:AT-7_type:mountain(2774)&title=Muttekopf,10° 39′ 6″ O
46° 47′ 0″ N,3522,Mutmalspitze,https://de.wikipedia.org/wiki/Mutmalspitze,https://de.wikipedia.org/wiki/Datei:Mutmalspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mutmalspitze&language=de&params=46.783333333333_N_10.9_E_dim:5000_region:AT-7_type:mountain(3522)&title=Mutmalspitze,10° 54′ 0″ O
46° 54′ 54″ N,3309,Mutkogel,https://de.wikipedia.org/wiki/Mutkogel,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mutkogel&language=de&params=46.915_N_10.919722222222_E_dim:5000_region:AT-7_type:mountain(3309)&title=Mutkogel,10° 55′ 11″ O
47° 24′ 45″ N,2478,Musterstein,https://de.wikipedia.org/wiki/Musterstein,https://de.wikipedia.org/wiki/Datei:Musterstein_von_Osten.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Musterstein&language=de&params=47.4125_N_11.1325_E_dim:5000_region:AT-7/DE-BY_type:mountain(2478)&title=Musterstein,11° 7′ 57″ O
47° 4′ 25″ N,3232,Großer Muntanitz,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Muntanitz,https://de.wikipedia.org/wiki/Datei:Muntanitz_from_Kendlspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Muntanitz&language=de&params=47.073611111111_N_12.588888888889_E_dim:5000_region:AT-7_type:mountain(3232)&title=Gro%C3%9Fer+Muntanitz,12° 35′ 20″ O
47° 20′ 50″ N,2662,Hohe Munde,https://de.wikipedia.org/wiki/Hohe_Munde,https://de.wikipedia.org/wiki/Datei:Hohe_Munde_vom_Inntal_bei_Oberhofen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Hohe_Munde&language=de&params=47.347222222222_N_11.071527777778_E_dim:5000_region:AT-7_type:mountain(2662),11° 4′ 18″ O
47° 1′ 18″ N,2767,Mullwitzkogel,https://de.wikipedia.org/wiki/Mullwitzkogel,https://de.wikipedia.org/wiki/Datei:Mullitz.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mullwitzkogel&language=de&params=47.021666666667_N_12.294444444444_E_dim:5000_region:AT-7_type:mountain(2767)&title=Mullwitzkogel,12° 17′ 40″ O
47° 23′ 50″ N,2533,Moserkarspitze,https://de.wikipedia.org/wiki/Moserkarspitze,https://de.wikipedia.org/wiki/Datei:20051016-Moserkar_von_Kaskarspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Moserkarspitze&language=de&params=47.397222222222_N_11.469722222222_E_dim:5000_region:AT-7_type:mountain(2533),11° 28′ 11″ O
46° 59′ 33″ N,3480,Großer Möseler,https://de.wikipedia.org/wiki/Gro%C3%9Fer_M%C3%B6seler,https://de.wikipedia.org/wiki/Datei:Grosser_Moeseler_2010.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_M%C3%B6seler&language=de&params=46.9925_N_11.781666666667_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3480),11° 46′ 54″ O
47° 1′ 53″ N,3283,Großer Mörchner,https://de.wikipedia.org/wiki/Gro%C3%9Fer_M%C3%B6rchner,https://de.wikipedia.org/wiki/Datei:Grosser_moerchner_westen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_M%C3%B6rchner&language=de&params=47.031388888889_N_11.865_E_dim:5000_region:AT-7_type:mountain(3283),11° 51′ 54″ O
47° 0′ 0″ N,2532,Mooskopf (Kaunertal),https://de.wikipedia.org/wiki/Mooskopf_(Kaunertal),https://de.wikipedia.org/wiki/Datei:Mooskopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mooskopf_(Kaunertal)&language=de&params=47_N_10.75_E_dim:5000_region:AT-7_type:mountain(2532)&title=Mooskopf,10° 45′ 0″ O
47° 28′ 0″ N,2106,Montscheinspitze,https://de.wikipedia.org/wiki/Montscheinspitze,https://de.wikipedia.org/wiki/Datei:Mondscheinspitze_sommer.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Montscheinspitze&language=de&params=47.466666666667_N_11.613611111111_E_dim:5000_region:AT-7_type:mountain(2106),11° 36′ 49″ O
47° 11′ 13″ N,2479,Mölsberg,https://de.wikipedia.org/wiki/M%C3%B6lsberg,https://de.wikipedia.org/wiki/Datei:M%C3%B6lser_Berg_SE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=M%C3%B6lsberg&language=de&params=47.186944444444_N_11.619722222222_E_dim:5000_region:AT-7_type:mountain(2479),11° 37′ 11″ O
47° 25′ 32″ N,2372,Linderspitzen,https://de.wikipedia.org/wiki/Mittlere_Linderspitze,https://de.wikipedia.org/wiki/Datei:Suedliche_Linderspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Linderspitzen&language=de&params=47.42546_N_11.2909_E_dim:5000_region:AT-7/DE-BY_type:mountain(2372),11° 17′ 27″ O
47° 20′ 10″ N,2496,Mittlere Kreuzspitze,https://de.wikipedia.org/wiki/Mittlere_Kreuzspitze,https://de.wikipedia.org/wiki/Datei:Kreuzspitzekamm02.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mittlere_Kreuzspitze&language=de&params=47.336111111111_N_10.5925_E_dim:5000_region:AT-7_type:mountain(2496),10° 35′ 33″ O
47° 32′ 57″ N,2506,Mitterhorn (Loferer Steinberge),https://de.wikipedia.org/wiki/Mitterhorn_(Loferer_Steinberge),https://de.wikipedia.org/wiki/Datei:Mitterhorn.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mitterhorn_(Loferer_Steinberge)&language=de&params=47.549166666667_N_12.628611111111_E_dim:5000_region:AT-5/AT-7_type:mountain(2506)&title=Mitterhorn+%28Hinterhorn%29,12° 37′ 43″ O
46° 56′ 1″ N,3162,Mittagskogel (Pitztal),https://de.wikipedia.org/wiki/Mittagskogel_(Pitztal),https://de.wikipedia.org/wiki/Datei:MittagskogelPitztalVonN.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mittagskogel_(Pitztal)&language=de&params=46.933611111111_N_10.870833333333_E_dim:5000_region:AT-7_type:mountain(3162)&title=Mittagskogel,10° 52′ 15″ O
47° 8′ 20″ N,2693,Messeling,https://de.wikipedia.org/wiki/Messeling,"https://de.wikipedia.org/wiki/Datei:Hochgasser,_B%C3%A4renk%C3%B6pfe,_Riegelturm,_Teufelsspitz,_Riegelkopf.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Messeling&language=de&params=47.138951_N_12.50891_E_dim:5000_region:AT-7_type:mountain(2693),12° 30′ 32″ O
47° 2′ 43″ N,2873,Maurer Röte,https://de.wikipedia.org/wiki/Maurer_R%C3%B6te,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Maurer_R%C3%B6te&language=de&params=47.045151_N_12.438537_E_dim:5000_region:AT-7_type:mountain(2873),12° 26′ 19″ O
47° 33′ 34″ N,2231,Maukspitze,https://de.wikipedia.org/wiki/Maukspitze,https://de.wikipedia.org/wiki/Datei:Maukspitze_080810.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Maukspitze&language=de&params=47.559444444444_N_12.356944444444_E_dim:5000_region:AT-7_type:mountain(2231),12° 21′ 25″ O
47° 0′ 46″ N,2828,Masnerkopf,https://de.wikipedia.org/wiki/Masnerkopf,https://de.wikipedia.org/wiki/Datei:Berg-Hexenkopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Masnerkopf&language=de&params=47.012777777778_N_10.473055555556_E_dim:5000_region:AT-7_type:mountain(2828)&title=Masnerkopf,10° 28′ 23″ O
46° 46′ 18″ N,3555,Marzellspitzen,https://de.wikipedia.org/wiki/Marzellspitzen,https://de.wikipedia.org/wiki/Datei:Hintere_Schwaerze_Nordwand_HQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Marzellspitzen&language=de&params=46.771666666667_N_10.909722222222_E_dim:5000_region:AT-7/IT-BZ_type:mountain(3555),10° 54′ 35″ O
46° 46′ 51″ N,2545,Markinkele,https://de.wikipedia.org/wiki/Markinkele,https://de.wikipedia.org/wiki/Datei:Serpentinen_zum_Markinkele.jpeg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Markinkele&language=de&params=46.78074_N_12.32769_E_dim:5000_region:IT-BZ_type:mountain(2545)&title=Markinkele,12° 19′ 40″ O
47° 18′ 54″ N,2609,Marchspitze,https://de.wikipedia.org/wiki/Marchspitze,https://de.wikipedia.org/wiki/Datei:Marchspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Marchspitze&language=de&params=47.315_N_10.374722222222_E_dim:5000_region:AT-7_type:mountain(2609),10° 22′ 29″ O
47° 2′ 14″ N,3186,Malhamhorn,https://de.wikipedia.org/wiki/Malhamhorn,"https://de.wikipedia.org/wiki/Datei:Malham-,_Gubach-_und_Simonyspitzen_vom_Debantgrat.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=Malhamhorn&language=de&params=47.037299_N_12.260739_E_dim:5000_region:AT-7_type:mountain(3186)&title=Malhamhorn,12° 15′ 39″ O
47° 12′ 2″ N,2749,Malgrübler,https://de.wikipedia.org/wiki/Malgr%C3%BCbler,https://de.wikipedia.org/wiki/Datei:Malgruebler_2.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Malgr%C3%BCbler&language=de&params=47.200434_N_11.588347_E_dim:5000_region:AT-7_type:mountain(2749)&title=Malgr%C3%BCbler,11° 35′ 18″ O
47° 10′ 18″ N,2571,Malgrubenspitze,https://de.wikipedia.org/wiki/Malgrubenspitze,https://de.wikipedia.org/wiki/Datei:Malgrubenspitze_NE.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Malgrubenspitze&language=de&params=47.171666666667_N_11.296388888889_E_dim:5000_region:AT-7_type:mountain(2571)&title=Malgrubenspitze,11° 17′ 47″ O
47° 16′ 30″ N,2632,Maldonkopf,https://de.wikipedia.org/wiki/Maldonkopf,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Maldonkopf&language=de&params=47.275_N_10.670277777778_E_dim:5000_region:AT-7_type:mountain(2632),10° 40′ 13″ O
47° 10′ 13″ N,2390,Malatschkopf,https://de.wikipedia.org/wiki/Malatschkopf,https://de.wikipedia.org/wiki/Datei:Malatschkopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Malatschkopf&language=de&params=47.17023_N_10.33024_E_dim:5000_region:AT-7_type:mountain(2390)&title=Malatschkopf,10° 19′ 49″ O
47° 35′ 0″ N,998,Maistaller Berg,https://de.wikipedia.org/wiki/Maistaller_Berg,https://de.wikipedia.org/w/index.php?title=Datei:Maistaller_berg.jpg&filetimestamp=20060113115022&,https://tools.wmflabs.org/geohack/geohack.php?pagename=Maistaller_Berg&language=de&params=47.583333333333_N_12.116666666667_E_dim:5000_region:AT-7_type:mountain(998),12° 7′ 0″ O
47° 24′ 44″ N,2094,Mahnkopf (Karwendel),https://de.wikipedia.org/wiki/Mahnkopf_(Karwendel),https://de.wikipedia.org/wiki/Datei:Falkengruppe.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Mahnkopf_(Karwendel)&language=de&params=47.41229_N_11.50786_E_dim:5000_region:AT-7_type:mountain(2094),11° 30′ 28″ O
47° 18′ 0″ N,2645,Mädelegabel,https://de.wikipedia.org/wiki/M%C3%A4delegabel,https://de.wikipedia.org/wiki/Datei:Maedelegabele_Schwarzmilzferner_2009.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=M%C3%A4delegabel&language=de&params=47.3_N_10.295833333333_E_dim:5000_region:AT-7/DE-BY_type:mountain(2645),10° 17′ 45″ O
47° 0′ 27″ N,2783,Madatschkopf,https://de.wikipedia.org/wiki/Madatschkopf,https://de.wikipedia.org/wiki/Datei:Madatschkopf_und_Wazespitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Madatschkopf&language=de&params=47.0075_N_10.768888888889_E_dim:5000_region:AT-7_type:mountain(2783)&title=Madatschkopf,10° 46′ 8″ O
47° 5′ 47″ N,3298,Lüsener Fernerkogel,https://de.wikipedia.org/wiki/L%C3%BCsener_Fernerkogel,https://de.wikipedia.org/wiki/Datei:L%C3%BCsener_Fernerkogel_von_Norden.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=L%C3%BCsener_Fernerkogel&language=de&params=47.096388888889_N_11.114722222222_E_dim:5000_region:AT-7_type:mountain(3298),11° 6′ 53″ O
47° 2′ 58″ N,3110,Luibiskogel,https://de.wikipedia.org/wiki/Luibiskogel,https://de.wikipedia.org/wiki/Datei:LuibiskogelFromSW.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Luibiskogel&language=de&params=47.049444444444_N_10.903611111111_E_dim:5000_region:AT-7_type:mountain(3110),10° 54′ 13″ O
47° 22′ 58″ N,2508,Lamsenspitze,https://de.wikipedia.org/wiki/Lamsenspitze,https://de.wikipedia.org/wiki/Datei:20101010-Lamsenjochh%C3%BCtte_vor_Lamsenspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Lamsenspitze&language=de&params=47.382777777778_N_11.591111111111_E_dim:5000_region:AT-7_type:mountain(2508),11° 35′ 28″ O
47° 9′ 22″ N,2875,Lampsenspitze,https://de.wikipedia.org/wiki/Lampsenspitze,https://de.wikipedia.org/wiki/Datei:Lampsenspitze_E.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Lampsenspitze&language=de&params=47.156111111111_N_11.095833333333_E_dim:5000_region:AT-7_type:mountain(2875)&title=Lampsenspitze,11° 5′ 45″ O
47° 6′ 41″ N,2595,Lämpermahdspitze,https://de.wikipedia.org/wiki/L%C3%A4mpermahdspitze,https://de.wikipedia.org/wiki/Datei:L%C3%A4mpermahdspitze_E.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=L%C3%A4mpermahdspitze&language=de&params=47.111417_N_11.37711_E_dim:5000_region:AT-7_type:mountain(2595)&title=L%C3%A4mpermahdspitze,11° 22′ 38″ O
47° 23′ 29″ N,2588,Laliderer Spitze,https://de.wikipedia.org/wiki/Laliderer_Spitze,https://de.wikipedia.org/wiki/Datei:Laliderer_Spitze_mit_Biwakschachtel_MQ.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Laliderer_Spitze&language=de&params=47.391388888889_N_11.500277777778_E_dim:5000_region:AT-7_type:mountain(2588),11° 30′ 1″ O
47° 26′ 7″ N,2427,Laliderer Falk,https://de.wikipedia.org/wiki/Laliderer_Falk,https://de.wikipedia.org/wiki/Datei:20090613-Laliderer_Falk_vom_Steinfalk.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Laliderer_Falk&language=de&params=47.435277777778_N_11.518888888889_E_dim:5000_region:AT-7_type:mountain(2427),11° 31′ 8″ O
47° 25′ 45″ N,2122,Lahnerkopf,https://de.wikipedia.org/wiki/Lahnerkopf,https://de.wikipedia.org/wiki/Datei:Schrecksee_mit_Lahnerscharte.png,https://tools.wmflabs.org/geohack/geohack.php?pagename=Lahnerkopf&language=de&params=47.429166666667_N_10.463333333333_E_dim:5000_region:AT-7/DE-BY_type:mountain(2122),10° 27′ 48″ O
47° 20′ 49″ N,2636,Kleiner Lafatscher,https://de.wikipedia.org/wiki/Kleiner_Lafatscher,https://de.wikipedia.org/wiki/Datei:20120812-Kleiner_Lafatscher_008.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kleiner_Lafatscher&language=de&params=47.346944444444_N_11.457222222222_E_dim:5000_region:AT-7_type:mountain(2636)&title=Kleiner+Lafatscher,11° 27′ 26″ O
47° 20′ 44″ N,2696,Großer Lafatscher,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Lafatscher,https://de.wikipedia.org/wiki/Datei:Grosser_Lafatscher.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Lafatscher&language=de&params=47.345555555556_N_11.4525_E_dim:5000_region:AT-7_type:mountain(2696)&title=Gro%C3%9Fer+Lafatscher,11° 27′ 9″ O
47° 26′ 15″ N,2416,Lackenkarkopf,https://de.wikipedia.org/wiki/Lackenkarkopf,https://de.wikipedia.org/wiki/Datei:20050925-Lackenkarkopf_von_der_%C3%96dkarspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Lackenkarkopf&language=de&params=47.437413246758_N_11.443676948547_E_dim:5000_region:AT-7_type:mountain(2416),11° 26′ 37″ O
47° 26′ 22″ N,2126,Lachenspitze,https://de.wikipedia.org/wiki/Lachenspitze,https://de.wikipedia.org/wiki/Datei:Traualpsee_LandsbergerHuette_Lachenspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Lachenspitze&language=de&params=47.439444444444_N_10.517777777778_E_dim:5000_region:AT-7_type:mountain(2126),10° 31′ 4″ O
47° 0′ 41″ N,3189,Kuhscheibe,https://de.wikipedia.org/wiki/Kuhscheibe,https://de.wikipedia.org/wiki/Datei:WildeLeckAndKuhscheibeFromN.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kuhscheibe&language=de&params=47.011388888889_N_11.055_E_dim:5000_region:AT-7_type:mountain(3189),11° 3′ 18″ O
47° 18′ 53″ N,2297,Kuhljochspitze,https://de.wikipedia.org/wiki/Kuhljochspitze,https://de.wikipedia.org/wiki/Datei:20060715-Kuhljochspitze.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kuhljochspitze&language=de&params=47.314722222222_N_11.271388888889_E_dim:5000_region:AT-7_type:mountain(2297),11° 16′ 17″ O
47° 26′ 10″ N,2399,Kuhkopf (Karwendel),https://de.wikipedia.org/wiki/Kuhkopf_(Karwendel),https://de.wikipedia.org/wiki/Datei:Kuhkopf_Berg.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kuhkopf_(Karwendel)&language=de&params=47.436111111111_N_11.456111111111_E_dim:5000_region:AT-7_type:mountain(2399)&title=Kuhkopf,11° 27′ 22″ O
47° 2′ 49″ N,3190,Kuhhaut (Venedigergruppe),https://de.wikipedia.org/wiki/Kuhhaut_(Venedigergruppe),"https://de.wikipedia.org/wiki/Datei:Eichham,_Kuhhaut,_Wunspitze_und_Wunwand_von_der_Kreuzspitze.jpg",https://tools.wmflabs.org/geohack/geohack.php?pagename=Kuhhaut_(Venedigergruppe)&language=de&params=47.046938_N_12.408008_E_dim:5000_region:AT-7_type:mountain(3190)&title=Kuhhaut,12° 24′ 29″ O
47° 30′ 13″ N,1907,Kühgundkopf,https://de.wikipedia.org/wiki/K%C3%BChgundkopf,https://de.wikipedia.org/wiki/Datei:K%C3%BChgundkopf.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=K%C3%BChgundkopf&language=de&params=47.5035_N_10.4315_E_dim:5000_region:DE-BY/AT-7_type:mountain(1907),10° 25′ 53″ O
47° 26′ 55″ N,2126,Kugelhorn,https://de.wikipedia.org/wiki/Kugelhorn,https://de.wikipedia.org/wiki/Datei:Kugelhorn.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kugelhorn&language=de&params=47.448611111111_N_10.470555555556_E_dim:5000_region:AT-7/DE-BY_type:mountain(2126),10° 28′ 14″ O
47° 2′ 29″ N,3147,Küchlspitze,https://de.wikipedia.org/wiki/K%C3%BCchlspitze,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=K%C3%BCchlspitze&language=de&params=47.041388888889_N_10.2325_E_dim:5000_region:AT-7_type:mountain(3147)&title=K%C3%BCchlspitze,10° 13′ 57″ O
47° 2′ 54″ N,3148,Kuchenspitze,https://de.wikipedia.org/wiki/Kuchenspitze,https://de.wikipedia.org/wiki/Datei:Austria_Tyrol_relief_location_map.svg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kuchenspitze&language=de&params=47.048333333333_N_10.23_E_dim:5000_region:AT-7_type:mountain(3148)&title=Kuchenspitze,10° 13′ 48″ O
47° 8′ 21″ N,3214,Kuchelmooskopf,https://de.wikipedia.org/wiki/Kuchelmooskopf,https://de.wikipedia.org/wiki/Datei:Plauener_H%C3%BCtte_mit_Kuchelmooskopf.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kuchelmooskopf&language=de&params=47.13924_N_12.09734_E_dim:5000_region:AT-7_type:mountain(3214),12° 5′ 50″ O
47° 19′ 11″ N,2551,Krottenspitze,https://de.wikipedia.org/wiki/Krottenspitze,https://de.wikipedia.org/wiki/Datei:Krottenspitze_von_Kleiner_Hoefats.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Krottenspitze&language=de&params=47.319722222222_N_10.344722222222_E_dim:5000_region:DE-BY/AT-7_type:mountain(2551),10° 20′ 41″ O
47° 18′ 41″ N,2656,Großer Krottenkopf,https://de.wikipedia.org/wiki/Gro%C3%9Fer_Krottenkopf,https://de.wikipedia.org/wiki/Datei:Grosser_Krottenkopf_von_Westen.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Gro%C3%9Fer_Krottenkopf&language=de&params=47.311388888889_N_10.355833333333_E_dim:5000_region:AT-7_type:mountain(2656),10° 21′ 21″ O
47° 17′ 54″ N,2444,Kröndlhorn,https://de.wikipedia.org/wiki/Kr%C3%B6ndlhorn,https://de.wikipedia.org/wiki/Datei:Kr%C3%B6ndlhorn.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kr%C3%B6ndlhorn&language=de&params=47.298325_N_12.164438888889_E_dim:5000_region:AT-5/AT-7_type:mountain(2444),12° 9′ 52″ O
47° 5′ 38″ N,3310,Kristallwand,https://de.wikipedia.org/wiki/Kristallwand,https://de.wikipedia.org/wiki/Datei:Kristallwand_vom_Wildenkogel_c.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kristallwand&language=de&params=47.093888888889_N_12.399166666667_E_dim:5000_region:AT-7_type:mountain(3310),12° 23′ 57″ O
47° 28′ 26″ N,2000,Krinnenspitze,https://de.wikipedia.org/wiki/Krinnenspitze,https://de.wikipedia.org/wiki/Datei:Sunrise_Krinnenspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Krinnenspitze&language=de&params=47.473888888889_N_10.585277777778_E_dim:5000_region:AT-7_type:mountain(2000),10° 35′ 7″ O
46° 48′ 59″ N,3455,Kreuzspitze (Ötztaler Alpen),https://de.wikipedia.org/wiki/Kreuzspitze_(%C3%96tztaler_Alpen),https://de.wikipedia.org/wiki/Datei:Kreuzspitze_3457m.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kreuzspitze_(%C3%96tztaler_Alpen)&language=de&params=46.816388888889_N_10.87_E_dim:5000_region:AT-7_type:mountain(3455)&title=Kreuzspitze,10° 52′ 12″ O
47° 2′ 50″ N,3155,Kreuzspitze (Venedigergruppe),https://de.wikipedia.org/wiki/Kreuzspitze_(Venedigergruppe),https://de.wikipedia.org/wiki/Datei:Kreuzspitze-Grossvenediger.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kreuzspitze_(Venedigergruppe)&language=de&params=47.047222222222_N_12.359444444444_E_dim:5000_region:AT-7_type:mountain(3155)&title=Kreuzspitze,12° 21′ 34″ O
47° 3′ 52″ N,3101,Östliche Knotenspitze,https://de.wikipedia.org/wiki/Kreuzspitze_(Stubaier_Alpen),"https://de.wikipedia.org/wiki/Datei:Kreuzspitze,_%C3%96stliche_Knotenspitze_SE.JPG",https://tools.wmflabs.org/geohack/geohack.php?pagename=%C3%96stliche_Knotenspitze&language=de&params=47.064444444444_N_11.1825_E_dim:5000_region:AT-7_type:mountain(3101),11° 10′ 57″ O
47° 23′ 2″ N,2367,Kreuzspitze (Allgäuer Alpen),https://de.wikipedia.org/wiki/Kreuzspitze_(Allg%C3%A4uer_Alpen),https://de.wikipedia.org/wiki/Datei:Kreuzspitze_from_Northeast.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kreuzspitze_(Allg%C3%A4uer_Alpen)&language=de&params=47.3838735_N_10.4309352_E_dim:5000_region:DE-BY/AT-7_type:mountain(2367)&title=Kreuzspitze,10° 25′ 51″ O
47° 31′ 12″ N,1909,Kreuzkopf (Ammergauer Alpen),https://de.wikipedia.org/wiki/Kreuzkopf_(Ammergauer_Alpen),https://de.wikipedia.org/wiki/Datei:Kreuzkopf_Berg.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kreuzkopf_(Ammergauer_Alpen)&language=de&params=47.52_N_10.812777777778_E_dim:5000_region:DE-BY/AT-7_type:mountain(1909)&title=Kreuzkopf,10° 48′ 46″ O
47° 19′ 25″ N,2587,Kreuzkarspitze,https://de.wikipedia.org/wiki/Kreuzkarspitze,https://de.wikipedia.org/wiki/Datei:Kreuzkarspitze.JPG,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kreuzkarspitze&language=de&params=47.323611111111_N_10.425277777778_E_dim:5000_region:AT-7_type:mountain(2587),10° 25′ 31″ O
47° 15′ 5″ N,2558,Kreuzjoch (Kitzbüheler Alpen),https://de.wikipedia.org/wiki/Kreuzjoch_(Kitzb%C3%BCheler_Alpen),https://de.wikipedia.org/wiki/Datei:Kreuzjoch_von_Torhelm_gesehen_070426.jpg,https://tools.wmflabs.org/geohack/geohack.php?pagename=Kreuzjoch_(Kitzb%C3%BCheler_Alpen)&language=de&params=47.251388888889_N_11.9825_E_dim:5000_region:AT-7_type:mountain(2558)&title=Kreuzjoch,11° 58′ 57″ O
